STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070419,0.0,29.6,36.7,23.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070420,0.0,31.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070421,0.0,30.1,36.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070422,0.0,29.7,37.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070423,0.0,29.2,36.3,23.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070424,0.0,31.2,36.5,23.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070425,0.0,31.9,38.4,26.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070426,0.0,32.1,39.5,26.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070427,0.0,31.3,37.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070428,0.0,32.3,40.5,25.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070429,0.0,31.6,39.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070430,0.0,31.6,36.7,24.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070501,0.0,33.0,40.6,27.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070502,0.0,32.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070503,0.0,30.9,36.3,25.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070504,0.0,31.1,37.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070505,0.0,31.5,38.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070506,0.0,32.5,39.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070507,0.0,29.8,35.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070508,0.0,30.6,35.3,24.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070509,0.0,31.2,39.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070510,0.0,32.1,38.2,25.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070511,0.0,33.5,39.9,28.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070512,0.0,35.5,43.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070513,0.0,36.2,-9999,29.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070514,0.0,34.9,-9999,29.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070515,0.0,34.6,42.5,27.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070516,0.0,34.1,41.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070517,0.0,33.7,38.7,29.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070518,0.0,33.6,39.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070519,0.0,32.1,36.7,26.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070520,0.0,31.3,39.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070521,0.0,31.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070522,-9999,31.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070523,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070524,-9999,34.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070525,-9999,34.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070526,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070527,-9999,33.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070528,-9999,33.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070529,-9999,33.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070530,-9999,34.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070531,-9999,35.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070601,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070602,-9999,34.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070603,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070604,-9999,35.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070605,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070606,-9999,33.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070607,-9999,33.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070608,-9999,33.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070609,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070610,-9999,33.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070611,-9999,32.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070612,-9999,33.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070613,-9999,36.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070614,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070615,-9999,34.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070616,-9999,34.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070617,-9999,36.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070618,-9999,35.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070619,-9999,36.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070620,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070621,-9999,35.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070622,-9999,36.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070623,-9999,35.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070624,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070625,-9999,35.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070626,-9999,35.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070627,-9999,35.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070628,-9999,34.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070629,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070630,-9999,36.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070701,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070702,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070703,-9999,35.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070704,-9999,34.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070705,-9999,34.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070706,-9999,33.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070707,-9999,33.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070708,-9999,33.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070709,-9999,34.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070710,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070711,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070712,-9999,35.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070713,-9999,34.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070714,-9999,33.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070715,-9999,34.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070716,-9999,34.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070717,-9999,34.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070718,-9999,34.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070719,-9999,35.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070720,-9999,35.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070721,-9999,35.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070722,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070723,-9999,37.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070724,-9999,36.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070725,-9999,35.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070726,-9999,34.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070727,-9999,35.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070728,-9999,36.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070729,-9999,38.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070730,-9999,37.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070731,-9999,38.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070801,-9999,38.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070802,-9999,37.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070803,-9999,35.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070804,-9999,36.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070805,-9999,37.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070806,-9999,36.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070807,-9999,35.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070808,-9999,36.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070809,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070810,-9999,35.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070811,-9999,37.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070812,-9999,37.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070813,-9999,35.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070814,-9999,37.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070815,-9999,38.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070816,-9999,38.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070817,-9999,38.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070818,-9999,38.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070819,-9999,37.1,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070820,-9999,36.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070821,-9999,35.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070822,-9999,35.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070823,-9999,36.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070824,-9999,36.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070825,-9999,34.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070826,-9999,35.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070827,-9999,35.7,41.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070828,0.0,33.9,43.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070829,0.0,35.7,40.8,32.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070830,0.0,36.6,42.3,32.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070831,0.0,37.1,43.0,34.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070901,0.0,34.6,37.6,31.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070902,0.0,34.9,39.6,30.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070903,0.0,36.4,43.4,31.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070904,0.0,36.5,-9999,31.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070905,0.0,35.8,42.4,31.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070906,0.0,33.9,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070907,0.0,35.4,40.9,29.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070908,0.0,35.8,42.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070909,-9999,34.7,-9999,30.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070910,0.0,33.1,38.3,30.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070911,0.0,32.7,36.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070912,0.0,32.7,-9999,29.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070913,0.0,34.1,40.2,30.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070914,0.0,33.2,39.6,28.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070915,0.0,33.1,39.3,28.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070916,0.0,32.3,36.1,29.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070917,0.0,33.7,-9999,30.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070918,0.0,34.6,40.1,30.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070919,0.0,33.3,38.1,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070920,0.0,34.1,43.4,28.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070921,0.0,33.7,40.7,28.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070922,0.0,34.6,42.2,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070923,0.0,33.1,41.8,27.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070924,0.0,34.7,41.4,28.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070925,0.0,32.8,40.9,27.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070926,0.0,32.4,-9999,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070927,0.0,32.1,40.0,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070928,0.0,31.4,39.1,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070929,0.0,32.1,39.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20070930,0.0,32.1,40.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071001,0.0,32.2,39.4,26.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071002,0.0,31.6,38.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071003,0.0,31.4,38.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071004,0.0,32.8,-9999,28.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071005,0.0,31.7,37.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071006,0.0,31.1,38.8,25.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071007,0.0,30.9,38.8,25.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071008,0.0,30.6,35.9,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071009,0.0,30.7,34.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071010,0.0,32.4,-9999,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071011,0.0,31.3,38.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071012,0.0,30.1,36.3,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071013,0.0,29.4,36.2,23.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071014,0.0,29.4,35.4,23.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071015,0.0,29.3,32.5,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071016,0.0,29.6,33.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071017,0.0,29.5,35.6,24.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071018,-9999,29.7,36.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071019,0.0,29.0,35.8,23.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071020,0.0,29.2,34.7,23.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071021,0.0,29.7,33.4,24.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071022,0.0,29.4,32.9,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071023,0.0,29.1,33.6,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071024,0.0,29.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071025,0.0,29.1,34.4,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071026,0.0,29.9,36.6,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071027,0.0,30.4,36.6,24.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071028,0.0,29.2,34.7,23.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071029,0.0,28.6,34.1,23.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071030,0.0,27.9,32.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071031,0.0,27.9,-9999,21.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071101,0.0,28.8,35.2,21.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071102,0.0,28.6,33.1,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071103,0.0,28.0,30.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071104,0.0,27.8,30.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071105,0.0,28.1,-9999,24.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071106,-9999,26.7,-9999,22.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071107,0.0,26.1,-9999,22.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071108,-9999,26.6,31.4,21.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071109,0.0,26.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071110,0.0,26.3,-9999,21.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071111,0.0,26.4,31.1,21.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071112,0.0,26.0,30.4,21.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071113,0.0,25.9,30.0,21.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071114,0.0,25.9,31.1,22.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071115,0.0,26.5,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071116,0.0,25.9,33.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071117,0.0,24.9,29.0,20.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071118,0.0,25.2,28.9,20.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071119,0.0,25.9,30.8,22.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071120,0.0,26.2,31.2,22.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071121,0.0,25.5,32.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071122,0.0,25.7,31.9,20.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071123,0.0,25.5,-9999,21.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071124,0.0,25.7,30.1,19.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071125,0.0,25.4,29.7,21.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071126,0.0,25.9,29.8,21.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071127,0.0,25.6,-9999,20.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071128,0.0,24.4,26.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071129,0.0,22.8,26.1,19.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071130,0.0,22.5,26.8,17.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071201,0.0,23.1,28.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071202,0.0,23.9,30.6,18.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071203,0.0,24.5,29.1,20.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071204,0.0,24.2,28.6,20.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071205,0.0,23.8,27.4,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071206,0.0,24.1,28.3,19.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071207,0.0,24.2,30.0,20.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071208,0.0,23.5,28.0,19.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071209,0.0,23.7,-9999,17.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071210,0.0,24.7,27.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071211,0.0,24.4,26.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071212,0.0,22.2,26.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071213,0.0,22.3,27.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071214,0.0,22.7,27.8,17.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071215,0.0,23.7,28.0,19.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071216,0.0,23.3,27.2,19.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071217,0.0,22.2,27.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071218,0.0,21.9,27.1,16.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071219,0.0,21.4,25.8,17.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071220,0.0,21.6,-9999,16.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071221,0.0,22.2,26.3,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071222,0.0,23.1,27.6,17.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071223,0.0,21.7,23.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071224,0.0,20.0,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071225,0.0,20.7,25.0,15.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071226,0.0,20.4,24.4,16.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071227,0.0,20.2,23.8,15.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071228,0.0,18.6,-9999,14.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071229,0.0,18.6,23.0,13.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071230,0.0,19.6,24.9,14.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20071231,0.0,20.0,25.0,15.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080101,0.0,20.1,24.6,15.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080102,0.0,21.2,26.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080103,0.0,22.3,28.4,16.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080104,0.0,23.0,28.4,17.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080105,0.0,23.1,26.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080106,0.0,21.1,24.3,18.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080107,0.0,17.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080108,0.0,15.2,20.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080109,0.0,15.9,19.8,9.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080110,0.0,16.6,20.6,11.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080111,0.0,17.2,23.2,12.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080112,0.5,18.7,-9999,15.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080113,1.8,19.7,23.4,17.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080114,11.2,20.1,22.5,17.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080115,18.5,16.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080116,65.0,15.9,17.4,14.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080117,11.7,16.2,18.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080118,0.0,15.7,19.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080119,0.0,16.2,19.2,12.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080120,0.0,17.2,20.6,12.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080121,0.0,18.0,22.1,13.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080122,0.0,18.9,21.6,15.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080123,0.0,19.1,-9999,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080124,0.0,20.2,23.6,18.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080125,0.0,18.7,20.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080126,0.0,19.2,23.7,14.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20080127,0.0,19.9,-9999,17.9
