"obs"	"tobs"	"month"	"day"	"year"	"Prec"
"31966"	31966	190	7	9	1987	0
"31967"	31967	191	7	10	1987	0
"31968"	31968	192	7	11	1987	0.09
"31969"	31969	193	7	12	1987	0.46
"31970"	31970	194	7	13	1987	0
"31971"	31971	195	7	14	1987	0
"31972"	31972	196	7	15	1987	0
"31973"	31973	197	7	16	1987	0
"31974"	31974	198	7	17	1987	0
"31975"	31975	199	7	18	1987	0
"31976"	31976	200	7	19	1987	0
"31977"	31977	201	7	20	1987	0
"31978"	31978	202	7	21	1987	0
"31979"	31979	203	7	22	1987	0
"31980"	31980	204	7	23	1987	0
"31981"	31981	205	7	24	1987	0
"31982"	31982	206	7	25	1987	0
"31983"	31983	207	7	26	1987	0
"31984"	31984	208	7	27	1987	0
"31985"	31985	209	7	28	1987	0
"31986"	31986	210	7	29	1987	0
"31987"	31987	211	7	30	1987	0.09
"31988"	31988	212	7	31	1987	0.03
"31989"	31989	213	8	1	1987	0.01
"31990"	31990	214	8	2	1987	0
"31991"	31991	215	8	3	1987	0
"31992"	31992	216	8	4	1987	0
"31993"	31993	217	8	5	1987	0
"31994"	31994	218	8	6	1987	0
"31995"	31995	219	8	7	1987	0.02
"31996"	31996	220	8	8	1987	0.04
"31997"	31997	221	8	9	1987	0.08
"31998"	31998	222	8	10	1987	0
"31999"	31999	223	8	11	1987	0
"32000"	32000	224	8	12	1987	0
"32001"	32001	225	8	13	1987	0
"32002"	32002	226	8	14	1987	0
"32003"	32003	227	8	15	1987	0.01
"32004"	32004	228	8	16	1987	0
"32005"	32005	229	8	17	1987	0
"32006"	32006	230	8	18	1987	0
"32007"	32007	231	8	19	1987	0
"32008"	32008	232	8	20	1987	0
"32009"	32009	233	8	21	1987	0.03
"32010"	32010	234	8	22	1987	0
"32011"	32011	235	8	23	1987	0.11
"32012"	32012	236	8	24	1987	0.01
"32013"	32013	237	8	25	1987	0.26
"32014"	32014	238	8	26	1987	0.18
"32015"	32015	239	8	27	1987	0
"32016"	32016	240	8	28	1987	0.01
"32017"	32017	241	8	29	1987	0
"32018"	32018	242	8	30	1987	0
"32019"	32019	243	8	31	1987	0
"32020"	32020	244	9	1	1987	0
"32021"	32021	245	9	2	1987	0
"32022"	32022	246	9	3	1987	0.06
"32023"	32023	247	9	4	1987	0.23
"32024"	32024	248	9	5	1987	0
"32025"	32025	249	9	6	1987	0.02
"32026"	32026	250	9	7	1987	0
"32027"	32027	251	9	8	1987	0
"32028"	32028	252	9	9	1987	0
"32029"	32029	253	9	10	1987	0.01
"32030"	32030	254	9	11	1987	0
"32031"	32031	255	9	12	1987	0
"32032"	32032	256	9	13	1987	0
"32033"	32033	257	9	14	1987	0.1
"32034"	32034	258	9	15	1987	0.23
"32035"	32035	259	9	16	1987	0
"32036"	32036	260	9	17	1987	0
"32037"	32037	261	9	18	1987	0
"32038"	32038	262	9	19	1987	0
"32039"	32039	263	9	20	1987	0
"32040"	32040	264	9	21	1987	0
"32041"	32041	265	9	22	1987	0
"32042"	32042	266	9	23	1987	0
"32043"	32043	267	9	24	1987	0
"32044"	32044	268	9	25	1987	0
"32045"	32045	269	9	26	1987	0
"32046"	32046	270	9	27	1987	0
"32047"	32047	271	9	28	1987	0
"32048"	32048	272	9	29	1987	0
"32049"	32049	273	9	30	1987	0
"32050"	32050	274	10	1	1987	0
"32051"	32051	275	10	2	1987	0
"32052"	32052	276	10	3	1987	0
"32053"	32053	277	10	4	1987	0
"32054"	32054	278	10	5	1987	0
"32055"	32055	279	10	6	1987	0
"32056"	32056	280	10	7	1987	0
"32057"	32057	281	10	8	1987	0
"32058"	32058	282	10	9	1987	0
"32059"	32059	283	10	10	1987	0
"32060"	32060	284	10	11	1987	0
"32061"	32061	285	10	12	1987	0
"32062"	32062	286	10	13	1987	0
"32063"	32063	287	10	14	1987	0.09
"32064"	32064	288	10	15	1987	0
"32065"	32065	289	10	16	1987	0
"32066"	32066	290	10	17	1987	0
"32067"	32067	291	10	18	1987	0
"32068"	32068	292	10	19	1987	0.01
"32069"	32069	293	10	20	1987	0
"32070"	32070	294	10	21	1987	0
"32071"	32071	295	10	22	1987	0
"32072"	32072	296	10	23	1987	0
"32073"	32073	297	10	24	1987	0
"32074"	32074	298	10	25	1987	0.01
"32075"	32075	299	10	26	1987	0
"32076"	32076	300	10	27	1987	0
"32077"	32077	301	10	28	1987	0
"32078"	32078	302	10	29	1987	0
"32079"	32079	303	10	30	1987	0.3
"32080"	32080	304	10	31	1987	0.1
"32081"	32081	305	11	1	1987	0
"32082"	32082	306	11	2	1987	0.5
"32083"	32083	307	11	3	1987	0
"32084"	32084	308	11	4	1987	0
"32085"	32085	309	11	5	1987	0
"32086"	32086	310	11	6	1987	0.02
"32087"	32087	311	11	7	1987	0.01
"32088"	32088	312	11	8	1987	0
"32089"	32089	313	11	9	1987	0
"32090"	32090	314	11	10	1987	0
"32091"	32091	315	11	11	1987	0
"32092"	32092	316	11	12	1987	0
"32093"	32093	317	11	13	1987	0
"32094"	32094	318	11	14	1987	0
"32095"	32095	319	11	15	1987	0.87
"32096"	32096	320	11	16	1987	0
"32097"	32097	321	11	17	1987	0
"32098"	32098	322	11	18	1987	0
"32099"	32099	323	11	19	1987	0
"32100"	32100	324	11	20	1987	0
"32101"	32101	325	11	21	1987	0
"32102"	32102	326	11	22	1987	0
"32103"	32103	327	11	23	1987	0
"32104"	32104	328	11	24	1987	0
"32105"	32105	329	11	25	1987	0
"32106"	32106	330	11	26	1987	0.2
"32107"	32107	331	11	27	1987	0.01
"32108"	32108	332	11	28	1987	0
"32109"	32109	333	11	29	1987	0
"32110"	32110	334	11	30	1987	0
"32111"	32111	335	12	1	1987	0
"32112"	32112	336	12	2	1987	0
"32113"	32113	337	12	3	1987	0
"32114"	32114	338	12	4	1987	0
"32115"	32115	339	12	5	1987	0
"32116"	32116	340	12	6	1987	0
"32117"	32117	341	12	7	1987	0
"32118"	32118	342	12	8	1987	0
"32119"	32119	343	12	9	1987	0
"32120"	32120	344	12	10	1987	0
"32121"	32121	345	12	11	1987	0
"32122"	32122	346	12	12	1987	0
"32123"	32123	347	12	13	1987	0.01
"32124"	32124	348	12	14	1987	0.05
"32125"	32125	349	12	15	1987	0
"32126"	32126	350	12	16	1987	0
"32127"	32127	351	12	17	1987	0
"32128"	32128	352	12	18	1987	0
"32129"	32129	353	12	19	1987	0.03
"32130"	32130	354	12	20	1987	0.04
"32131"	32131	355	12	21	1987	0
"32132"	32132	356	12	22	1987	0
"32133"	32133	357	12	23	1987	0.34
"32134"	32134	358	12	24	1987	0.05
"32135"	32135	359	12	25	1987	0
"32136"	32136	360	12	26	1987	0.04
"32137"	32137	361	12	27	1987	0.21
"32138"	32138	362	12	28	1987	0.01
"32139"	32139	363	12	29	1987	0
"32140"	32140	364	12	30	1987	0
"32141"	32141	365	12	31	1987	0
"32142"	32142	1	1	1	1988	0
"32143"	32143	2	1	2	1988	0
"32144"	32144	3	1	3	1988	0
"32145"	32145	4	1	4	1988	0
"32146"	32146	5	1	5	1988	0
"32147"	32147	6	1	6	1988	0.09
"32148"	32148	7	1	7	1988	0
"32149"	32149	8	1	8	1988	0
"32150"	32150	9	1	9	1988	0
"32151"	32151	10	1	10	1988	0
"32152"	32152	11	1	11	1988	0
"32153"	32153	12	1	12	1988	0
"32154"	32154	13	1	13	1988	0
"32155"	32155	14	1	14	1988	0
"32156"	32156	15	1	15	1988	0
"32157"	32157	16	1	16	1988	0
"32158"	32158	17	1	17	1988	0
"32159"	32159	18	1	18	1988	0.12
"32160"	32160	19	1	19	1988	0.03
"32161"	32161	20	1	20	1988	0
"32162"	32162	21	1	21	1988	0
"32163"	32163	22	1	22	1988	0
"32164"	32164	23	1	23	1988	0.03
"32165"	32165	24	1	24	1988	0
"32166"	32166	25	1	25	1988	0
"32167"	32167	26	1	26	1988	0
"32168"	32168	27	1	27	1988	0
"32169"	32169	28	1	28	1988	0
"32170"	32170	29	1	29	1988	0
"32171"	32171	30	1	30	1988	0
"32172"	32172	31	1	31	1988	0.01
"32173"	32173	32	2	1	1988	0.04
"32174"	32174	33	2	2	1988	0
"32175"	32175	34	2	3	1988	0
"32176"	32176	35	2	4	1988	0
"32177"	32177	36	2	5	1988	0.01
"32178"	32178	37	2	6	1988	0
"32179"	32179	38	2	7	1988	0
"32180"	32180	39	2	8	1988	0
"32181"	32181	40	2	9	1988	0
"32182"	32182	41	2	10	1988	0.45
"32183"	32183	42	2	11	1988	0
"32184"	32184	43	2	12	1988	0
"32185"	32185	44	2	13	1988	0
"32186"	32186	45	2	14	1988	0
"32187"	32187	46	2	15	1988	0
"32188"	32188	47	2	16	1988	0
"32189"	32189	48	2	17	1988	0
"32190"	32190	49	2	18	1988	0
"32191"	32191	50	2	19	1988	0
"32192"	32192	51	2	20	1988	0
"32193"	32193	52	2	21	1988	0
"32194"	32194	53	2	22	1988	0
"32195"	32195	54	2	23	1988	0.01
"32196"	32196	55	2	24	1988	0
"32197"	32197	56	2	25	1988	0
"32198"	32198	57	2	26	1988	0
"32199"	32199	58	2	27	1988	0
"32200"	32200	59	2	28	1988	0
"32201"	32201	60	2	29	1988	0
"32202"	32202	61	3	1	1988	0
"32203"	32203	62	3	2	1988	0.71
"32204"	32204	63	3	3	1988	0
"32205"	32205	64	3	4	1988	0
"32206"	32206	65	3	5	1988	0
"32207"	32207	66	3	6	1988	0
"32208"	32208	67	3	7	1988	0
"32209"	32209	68	3	8	1988	0
"32210"	32210	69	3	9	1988	0
"32211"	32211	70	3	10	1988	0.89
"32212"	32212	71	3	11	1988	0
"32213"	32213	72	3	12	1988	0.05
"32214"	32214	73	3	13	1988	0.04
"32215"	32215	74	3	14	1988	0
"32216"	32216	75	3	15	1988	0
"32217"	32217	76	3	16	1988	0.04
"32218"	32218	77	3	17	1988	0.01
"32219"	32219	78	3	18	1988	0
"32220"	32220	79	3	19	1988	0
"32221"	32221	80	3	20	1988	0
"32222"	32222	81	3	21	1988	0
"32223"	32223	82	3	22	1988	0
"32224"	32224	83	3	23	1988	0
"32225"	32225	84	3	24	1988	0.01
"32226"	32226	85	3	25	1988	0
"32227"	32227	86	3	26	1988	0
"32228"	32228	87	3	27	1988	0
"32229"	32229	88	3	28	1988	0
"32230"	32230	89	3	29	1988	0
"32231"	32231	90	3	30	1988	0.2
"32232"	32232	91	3	31	1988	0.77
"32233"	32233	92	4	1	1988	0.02
"32234"	32234	93	4	2	1988	0
"32235"	32235	94	4	3	1988	0
"32236"	32236	95	4	4	1988	0
"32237"	32237	96	4	5	1988	0
"32238"	32238	97	4	6	1988	0
"32239"	32239	98	4	7	1988	0
"32240"	32240	99	4	8	1988	0.08
"32241"	32241	100	4	9	1988	0.07
"32242"	32242	101	4	10	1988	0
"32243"	32243	102	4	11	1988	0
"32244"	32244	103	4	12	1988	0
"32245"	32245	104	4	13	1988	0
"32246"	32246	105	4	14	1988	0
"32247"	32247	106	4	15	1988	0
"32248"	32248	107	4	16	1988	0
"32249"	32249	108	4	17	1988	0.08
"32250"	32250	109	4	18	1988	0.02
"32251"	32251	110	4	19	1988	0.14
"32252"	32252	111	4	20	1988	0
"32253"	32253	112	4	21	1988	0.4
"32254"	32254	113	4	22	1988	0.21
"32255"	32255	114	4	23	1988	0
"32256"	32256	115	4	24	1988	0
"32257"	32257	116	4	25	1988	0
"32258"	32258	117	4	26	1988	0
"32259"	32259	118	4	27	1988	0
"32260"	32260	119	4	28	1988	0
"32261"	32261	120	4	29	1988	0
"32262"	32262	121	4	30	1988	0
"32263"	32263	122	5	1	1988	0
"32264"	32264	123	5	2	1988	0.08
"32265"	32265	124	5	3	1988	0
"32266"	32266	125	5	4	1988	0
"32267"	32267	126	5	5	1988	0
"32268"	32268	127	5	6	1988	0
"32269"	32269	128	5	7	1988	0
"32270"	32270	129	5	8	1988	0
"32271"	32271	130	5	9	1988	0
"32272"	32272	131	5	10	1988	0.01
"32273"	32273	132	5	11	1988	0
"32274"	32274	133	5	12	1988	0
"32275"	32275	134	5	13	1988	0
"32276"	32276	135	5	14	1988	0
"32277"	32277	136	5	15	1988	0
"32278"	32278	137	5	16	1988	0
"32279"	32279	138	5	17	1988	0
"32280"	32280	139	5	18	1988	0.69
"32281"	32281	140	5	19	1988	1.35
"32282"	32282	141	5	20	1988	0.52
"32283"	32283	142	5	21	1988	0
"32284"	32284	143	5	22	1988	0
"32285"	32285	144	5	23	1988	0
"32286"	32286	145	5	24	1988	0
"32287"	32287	146	5	25	1988	0
"32288"	32288	147	5	26	1988	0.01
"32289"	32289	148	5	27	1988	0
"32290"	32290	149	5	28	1988	0
"32291"	32291	150	5	29	1988	0
"32292"	32292	151	5	30	1988	0
"32293"	32293	152	5	31	1988	0
"32294"	32294	153	6	1	1988	0
"32295"	32295	154	6	2	1988	0
"32296"	32296	155	6	3	1988	0
"32297"	32297	156	6	4	1988	0
"32298"	32298	157	6	5	1988	0.04
"32299"	32299	158	6	6	1988	0
"32300"	32300	159	6	7	1988	0
"32301"	32301	160	6	8	1988	0
"32302"	32302	161	6	9	1988	0.32
"32303"	32303	162	6	10	1988	0
"32304"	32304	163	6	11	1988	0
"32305"	32305	164	6	12	1988	0
"32306"	32306	165	6	13	1988	0.04
"32307"	32307	166	6	14	1988	0
"32308"	32308	167	6	15	1988	0
"32309"	32309	168	6	16	1988	0
"32310"	32310	169	6	17	1988	0
"32311"	32311	170	6	18	1988	0
"32312"	32312	171	6	19	1988	0
"32313"	32313	172	6	20	1988	0
"32314"	32314	173	6	21	1988	0.12
"32315"	32315	174	6	22	1988	0
"32316"	32316	175	6	23	1988	0
"32317"	32317	176	6	24	1988	0
"32318"	32318	177	6	25	1988	0.33
"32319"	32319	178	6	26	1988	0.06
"32320"	32320	179	6	27	1988	0
"32321"	32321	180	6	28	1988	0
"32322"	32322	181	6	29	1988	0.58
"32323"	32323	182	6	30	1988	0
"32324"	32324	183	7	1	1988	0
"32325"	32325	184	7	2	1988	0
"32326"	32326	185	7	3	1988	0
"32327"	32327	186	7	4	1988	0
"32328"	32328	187	7	5	1988	0.05
"32329"	32329	188	7	6	1988	0
"32330"	32330	189	7	7	1988	0.44
"32331"	32331	190	7	8	1988	0.09
"32332"	32332	191	7	9	1988	0
"32333"	32333	192	7	10	1988	0.32
"32334"	32334	193	7	11	1988	0.06
"32335"	32335	194	7	12	1988	0.01
"32336"	32336	195	7	13	1988	0
"32337"	32337	196	7	14	1988	0
"32338"	32338	197	7	15	1988	0
"32339"	32339	198	7	16	1988	0
"32340"	32340	199	7	17	1988	0.03
"32341"	32341	200	7	18	1988	0
"32342"	32342	201	7	19	1988	0.15
"32343"	32343	202	7	20	1988	0
"32344"	32344	203	7	21	1988	0
"32345"	32345	204	7	22	1988	0
"32346"	32346	205	7	23	1988	0
"32347"	32347	206	7	24	1988	0
"32348"	32348	207	7	25	1988	0
"32349"	32349	208	7	26	1988	0
"32350"	32350	209	7	27	1988	0
"32351"	32351	210	7	28	1988	0
"32352"	32352	211	7	29	1988	0
"32353"	32353	212	7	30	1988	0
"32354"	32354	213	7	31	1988	0
"32355"	32355	214	8	1	1988	0.05
"32356"	32356	215	8	2	1988	0
"32357"	32357	216	8	3	1988	0.14
"32358"	32358	217	8	4	1988	1.62
"32359"	32359	218	8	5	1988	0
"32360"	32360	219	8	6	1988	0
"32361"	32361	220	8	7	1988	0.11
"32362"	32362	221	8	8	1988	0
"32363"	32363	222	8	9	1988	0
"32364"	32364	223	8	10	1988	0
"32365"	32365	224	8	11	1988	0
"32366"	32366	225	8	12	1988	0.01
"32367"	32367	226	8	13	1988	0
"32368"	32368	227	8	14	1988	0
"32369"	32369	228	8	15	1988	0
"32370"	32370	229	8	16	1988	0.04
"32371"	32371	230	8	17	1988	0.02
"32372"	32372	231	8	18	1988	0
"32373"	32373	232	8	19	1988	0
"32374"	32374	233	8	20	1988	0
"32375"	32375	234	8	21	1988	0
"32376"	32376	235	8	22	1988	0
"32377"	32377	236	8	23	1988	0
"32378"	32378	237	8	24	1988	0
"32379"	32379	238	8	25	1988	0
"32380"	32380	239	8	26	1988	0
"32381"	32381	240	8	27	1988	0.01
"32382"	32382	241	8	28	1988	0
"32383"	32383	242	8	29	1988	0
"32384"	32384	243	8	30	1988	0
"32385"	32385	244	8	31	1988	0
"32386"	32386	245	9	1	1988	0
"32387"	32387	246	9	2	1988	0
"32388"	32388	247	9	3	1988	0
"32389"	32389	248	9	4	1988	0
"32390"	32390	249	9	5	1988	0
"32391"	32391	250	9	6	1988	0
"32392"	32392	251	9	7	1988	0
"32393"	32393	252	9	8	1988	0
"32394"	32394	253	9	9	1988	0
"32395"	32395	254	9	10	1988	0
"32396"	32396	255	9	11	1988	1.29
"32397"	32397	256	9	12	1988	0.22
"32398"	32398	257	9	13	1988	0.13
"32399"	32399	258	9	14	1988	0.08
"32400"	32400	259	9	15	1988	0
"32401"	32401	260	9	16	1988	0
"32402"	32402	261	9	17	1988	0
"32403"	32403	262	9	18	1988	0
"32404"	32404	263	9	19	1988	0
"32405"	32405	264	9	20	1988	0
"32406"	32406	265	9	21	1988	0
"32407"	32407	266	9	22	1988	0.04
"32408"	32408	267	9	23	1988	0
"32409"	32409	268	9	24	1988	0
"32410"	32410	269	9	25	1988	0
"32411"	32411	270	9	26	1988	0
"32412"	32412	271	9	27	1988	0.18
"32413"	32413	272	9	28	1988	0.01
"32414"	32414	273	9	29	1988	0
"32415"	32415	274	9	30	1988	0
"32416"	32416	275	10	1	1988	0
"32417"	32417	276	10	2	1988	0
"32418"	32418	277	10	3	1988	0
"32419"	32419	278	10	4	1988	0
"32420"	32420	279	10	5	1988	0.09
"32421"	32421	280	10	6	1988	0.02
"32422"	32422	281	10	7	1988	0
"32423"	32423	282	10	8	1988	0
"32424"	32424	283	10	9	1988	0
"32425"	32425	284	10	10	1988	0
"32426"	32426	285	10	11	1988	0
"32427"	32427	286	10	12	1988	0
"32428"	32428	287	10	13	1988	0
"32429"	32429	288	10	14	1988	0
"32430"	32430	289	10	15	1988	0
"32431"	32431	290	10	16	1988	0
"32432"	32432	291	10	17	1988	0
"32433"	32433	292	10	18	1988	0
"32434"	32434	293	10	19	1988	0.02
"32435"	32435	294	10	20	1988	0
"32436"	32436	295	10	21	1988	0
"32437"	32437	296	10	22	1988	0
"32438"	32438	297	10	23	1988	0
"32439"	32439	298	10	24	1988	0
"32440"	32440	299	10	25	1988	0
"32441"	32441	300	10	26	1988	0
"32442"	32442	301	10	27	1988	0
"32443"	32443	302	10	28	1988	0
"32444"	32444	303	10	29	1988	0
"32445"	32445	304	10	30	1988	0
"32446"	32446	305	10	31	1988	0
"32447"	32447	306	11	1	1988	0
"32448"	32448	307	11	2	1988	0
"32449"	32449	308	11	3	1988	0
"32450"	32450	309	11	4	1988	0
"32451"	32451	310	11	5	1988	0.01
"32452"	32452	311	11	6	1988	0
"32453"	32453	312	11	7	1988	0
"32454"	32454	313	11	8	1988	0
"32455"	32455	314	11	9	1988	0.05
"32456"	32456	315	11	10	1988	0
"32457"	32457	316	11	11	1988	0.01
"32458"	32458	317	11	12	1988	0
"32459"	32459	318	11	13	1988	0
"32460"	32460	319	11	14	1988	0
"32461"	32461	320	11	15	1988	0.08
"32462"	32462	321	11	16	1988	0
"32463"	32463	322	11	17	1988	0
"32464"	32464	323	11	18	1988	0.02
"32465"	32465	324	11	19	1988	0
"32466"	32466	325	11	20	1988	0
"32467"	32467	326	11	21	1988	0
"32468"	32468	327	11	22	1988	0
"32469"	32469	328	11	23	1988	0
"32470"	32470	329	11	24	1988	0
"32471"	32471	330	11	25	1988	0.01
"32472"	32472	331	11	26	1988	0
"32473"	32473	332	11	27	1988	0
"32474"	32474	333	11	28	1988	0
"32475"	32475	334	11	29	1988	0
"32476"	32476	335	11	30	1988	0
"32477"	32477	336	12	1	1988	0
"32478"	32478	337	12	2	1988	0
"32479"	32479	338	12	3	1988	0
"32480"	32480	339	12	4	1988	0
"32481"	32481	340	12	5	1988	0
"32482"	32482	341	12	6	1988	0
"32483"	32483	342	12	7	1988	0.72
"32484"	32484	343	12	8	1988	0.01
"32485"	32485	344	12	9	1988	0
"32486"	32486	345	12	10	1988	0
"32487"	32487	346	12	11	1988	0
"32488"	32488	347	12	12	1988	0
"32489"	32489	348	12	13	1988	0
"32490"	32490	349	12	14	1988	0.24
"32491"	32491	350	12	15	1988	0.2
"32492"	32492	351	12	16	1988	0
"32493"	32493	352	12	17	1988	0
"32494"	32494	353	12	18	1988	0
"32495"	32495	354	12	19	1988	0
"32496"	32496	355	12	20	1988	0
"32497"	32497	356	12	21	1988	0
"32498"	32498	357	12	22	1988	0
"32499"	32499	358	12	23	1988	0
"32500"	32500	359	12	24	1988	0
"32501"	32501	360	12	25	1988	0
"32502"	32502	361	12	26	1988	0.13
"32503"	32503	362	12	27	1988	0
"32504"	32504	363	12	28	1988	0
"32505"	32505	364	12	29	1988	0
"32506"	32506	365	12	30	1988	0
"32507"	32507	366	12	31	1988	0
"32508"	32508	1	1	1	1989	0
"32509"	32509	2	1	2	1989	0
"32510"	32510	3	1	3	1989	0
"32511"	32511	4	1	4	1989	0
"32512"	32512	5	1	5	1989	0.01
"32513"	32513	6	1	6	1989	0
"32514"	32514	7	1	7	1989	0
"32515"	32515	8	1	8	1989	0
"32516"	32516	9	1	9	1989	0
"32517"	32517	10	1	10	1989	0
"32518"	32518	11	1	11	1989	0.03
"32519"	32519	12	1	12	1989	0
"32520"	32520	13	1	13	1989	0
"32521"	32521	14	1	14	1989	0
"32522"	32522	15	1	15	1989	0
"32523"	32523	16	1	16	1989	0
"32524"	32524	17	1	17	1989	0
"32525"	32525	18	1	18	1989	0
"32526"	32526	19	1	19	1989	0
"32527"	32527	20	1	20	1989	0
"32528"	32528	21	1	21	1989	0
"32529"	32529	22	1	22	1989	0
"32530"	32530	23	1	23	1989	0
"32531"	32531	24	1	24	1989	0
"32532"	32532	25	1	25	1989	0.04
"32533"	32533	26	1	26	1989	0
"32534"	32534	27	1	27	1989	0
"32535"	32535	28	1	28	1989	0.45
"32536"	32536	29	1	29	1989	0
"32537"	32537	30	1	30	1989	0
"32538"	32538	31	1	31	1989	0
"32539"	32539	32	2	1	1989	0.01
"32540"	32540	33	2	2	1989	0.02
"32541"	32541	34	2	3	1989	0.22
"32542"	32542	35	2	4	1989	0.23
"32543"	32543	36	2	5	1989	0.11
"32544"	32544	37	2	6	1989	0
"32545"	32545	38	2	7	1989	0
"32546"	32546	39	2	8	1989	0
"32547"	32547	40	2	9	1989	0
"32548"	32548	41	2	10	1989	0
"32549"	32549	42	2	11	1989	0.01
"32550"	32550	43	2	12	1989	0
"32551"	32551	44	2	13	1989	0.02
"32552"	32552	45	2	14	1989	0.01
"32553"	32553	46	2	15	1989	0
"32554"	32554	47	2	16	1989	0
"32555"	32555	48	2	17	1989	0
"32556"	32556	49	2	18	1989	0
"32557"	32557	50	2	19	1989	0
"32558"	32558	51	2	20	1989	0.07
"32559"	32559	52	2	21	1989	0
"32560"	32560	53	2	22	1989	0
"32561"	32561	54	2	23	1989	0
"32562"	32562	55	2	24	1989	0
"32563"	32563	56	2	25	1989	0
"32564"	32564	57	2	26	1989	0
"32565"	32565	58	2	27	1989	0
"32566"	32566	59	2	28	1989	0.04
"32567"	32567	60	3	1	1989	0
"32568"	32568	61	3	2	1989	0
"32569"	32569	62	3	3	1989	0.05
"32570"	32570	63	3	4	1989	0.04
"32571"	32571	64	3	5	1989	0
"32572"	32572	65	3	6	1989	0
"32573"	32573	66	3	7	1989	0
"32574"	32574	67	3	8	1989	0
"32575"	32575	68	3	9	1989	0
"32576"	32576	69	3	10	1989	0
"32577"	32577	70	3	11	1989	0
"32578"	32578	71	3	12	1989	0
"32579"	32579	72	3	13	1989	0
"32580"	32580	73	3	14	1989	0
"32581"	32581	74	3	15	1989	0
"32582"	32582	75	3	16	1989	0
"32583"	32583	76	3	17	1989	0
"32584"	32584	77	3	18	1989	0
"32585"	32585	78	3	19	1989	0
"32586"	32586	79	3	20	1989	0.11
"32587"	32587	80	3	21	1989	0
"32588"	32588	81	3	22	1989	0
"32589"	32589	82	3	23	1989	0
"32590"	32590	83	3	24	1989	0
"32591"	32591	84	3	25	1989	0
"32592"	32592	85	3	26	1989	0
"32593"	32593	86	3	27	1989	0
"32594"	32594	87	3	28	1989	0
"32595"	32595	88	3	29	1989	0
"32596"	32596	89	3	30	1989	0.02
"32597"	32597	90	3	31	1989	0
"32598"	32598	91	4	1	1989	0
"32599"	32599	92	4	2	1989	0
"32600"	32600	93	4	3	1989	0.03
"32601"	32601	94	4	4	1989	0
"32602"	32602	95	4	5	1989	0
"32603"	32603	96	4	6	1989	0
"32604"	32604	97	4	7	1989	0
"32605"	32605	98	4	8	1989	0.04
"32606"	32606	99	4	9	1989	0.45
"32607"	32607	100	4	10	1989	0
"32608"	32608	101	4	11	1989	0
"32609"	32609	102	4	12	1989	0
"32610"	32610	103	4	13	1989	0
"32611"	32611	104	4	14	1989	0
"32612"	32612	105	4	15	1989	0
"32613"	32613	106	4	16	1989	0
"32614"	32614	107	4	17	1989	0
"32615"	32615	108	4	18	1989	0
"32616"	32616	109	4	19	1989	0
"32617"	32617	110	4	20	1989	0
"32618"	32618	111	4	21	1989	0
"32619"	32619	112	4	22	1989	0
"32620"	32620	113	4	23	1989	0
"32621"	32621	114	4	24	1989	0
"32622"	32622	115	4	25	1989	0.54
"32623"	32623	116	4	26	1989	0
"32624"	32624	117	4	27	1989	0.08
"32625"	32625	118	4	28	1989	0.15
"32626"	32626	119	4	29	1989	0
"32627"	32627	120	4	30	1989	0.08
"32628"	32628	121	5	1	1989	0.01
"32629"	32629	122	5	2	1989	0
"32630"	32630	123	5	3	1989	0
"32631"	32631	124	5	4	1989	0
"32632"	32632	125	5	5	1989	0
"32633"	32633	126	5	6	1989	0
"32634"	32634	127	5	7	1989	0
"32635"	32635	128	5	8	1989	0.06
"32636"	32636	129	5	9	1989	0.02
"32637"	32637	130	5	10	1989	0.05
"32638"	32638	131	5	11	1989	0
"32639"	32639	132	5	12	1989	0.01
"32640"	32640	133	5	13	1989	0.21
"32641"	32641	134	5	14	1989	1.05
"32642"	32642	135	5	15	1989	0
"32643"	32643	136	5	16	1989	0.01
"32644"	32644	137	5	17	1989	0
"32645"	32645	138	5	18	1989	0
"32646"	32646	139	5	19	1989	0
"32647"	32647	140	5	20	1989	0
"32648"	32648	141	5	21	1989	0
"32649"	32649	142	5	22	1989	0
"32650"	32650	143	5	23	1989	0
"32651"	32651	144	5	24	1989	0
"32652"	32652	145	5	25	1989	0
"32653"	32653	146	5	26	1989	0
"32654"	32654	147	5	27	1989	0
"32655"	32655	148	5	28	1989	0
"32656"	32656	149	5	29	1989	0
"32657"	32657	150	5	30	1989	0.82
"32658"	32658	151	5	31	1989	0.27
"32659"	32659	152	6	1	1989	0.02
"32660"	32660	153	6	2	1989	0
"32661"	32661	154	6	3	1989	0.76
"32662"	32662	155	6	4	1989	0.49
"32663"	32663	156	6	5	1989	0
"32664"	32664	157	6	6	1989	0
"32665"	32665	158	6	7	1989	0
"32666"	32666	159	6	8	1989	0.02
"32667"	32667	160	6	9	1989	0
"32668"	32668	161	6	10	1989	0
"32669"	32669	162	6	11	1989	0
"32670"	32670	163	6	12	1989	0.19
"32671"	32671	164	6	13	1989	0
"32672"	32672	165	6	14	1989	0
"32673"	32673	166	6	15	1989	0
"32674"	32674	167	6	16	1989	0
"32675"	32675	168	6	17	1989	0
"32676"	32676	169	6	18	1989	0
"32677"	32677	170	6	19	1989	0
"32678"	32678	171	6	20	1989	0
"32679"	32679	172	6	21	1989	0
"32680"	32680	173	6	22	1989	0
"32681"	32681	174	6	23	1989	0
"32682"	32682	175	6	24	1989	0.12
"32683"	32683	176	6	25	1989	0
